,state,district,repcandidate,demcandidate,rep_score,rep_incumbent,dem_incumbent,state_fips,minority_percentage,pres_approval,same_as_pres_party_rep,same_as_pres_party_dem,log_med_income,year,dem_percent,dem_is_female,rep_is_female,rep_primary_percent,dem_primary_percent,labor_force
88,Michigan,4,"Moolenaar, John","Wirth, Debra Freidell",0.6577,True,False,26,0.06075,0.51,False,True,10.787957325420447,2016,0.486731201,,,0.524,1.0,67.3
89,Michigan,5,"Hardwick, Allen","Kildee, Daniel",0.36469999999999997,False,True,26,0.22723000000000002,0.51,False,True,10.664293381569887,2016,0.592120334,False,,0.5132,1.0,69.3
90,Michigan,6,"Upton, Fred","Clements, Paul C.",0.617,True,False,26,0.1556,0.51,False,True,10.84889038495373,2016,0.49648876399999997,,False,0.7117,1.0,69.4
91,Michigan,7,"Walberg, Timothy","Driskell, Gretchen D.",0.579,True,False,26,0.09003,0.51,False,True,10.940703046338914,2016,0.562759556,,False,0.7929999999999999,1.0,79.3
92,Michigan,8,"Bishop, Mike","Shkreli, Suzanna",0.5885,True,False,26,0.14975,0.51,False,True,11.104882035847263,2016,0.534027052,,,0.6026,0.42810000000000004,79.1
93,Michigan,9,"Morse, Christopher R.","Levin, Sander M.",0.3924,False,True,26,0.22744,0.51,False,True,10.943446192410395,2016,0.540679321,,,1.0,1.0,77.8
94,Michigan,10,"Mitchell, Paul","Accavitti, Frank Jr.",0.6614,False,False,26,0.06846000000000001,0.51,False,True,11.017546590193263,2016,0.499929823,,,1.0,1.0,
95,Michigan,11,"Trott, Dave A.","Kumar, Anil",0.5685,True,False,26,0.17854,0.51,False,True,11.287341438116659,2016,0.649265517,,,0.664,0.3429,75.0
96,Michigan,12,"Jones, Jeff","Dingell, Debbie",0.3126,False,True,26,0.21411,0.51,False,True,10.924246401999374,2016,0.53281765,,,1.0,0.7766,76.4
97,Maryland,4,"McDermott, George E.","Brown, Anthony G.",0.2243,False,False,24,0.69521,0.59,False,True,11.281623725954555,2016,0.808334817,,,0.3761,0.8698999999999999,
98,Maryland,3,"Plaster, Mark","Sarbanes, John P.",0.349,False,True,24,0.37146999999999997,0.59,False,True,11.334038004910555,2016,0.638082093,False,,0.436,0.8517,75.3
99,Maryland,2,"McDonough, Patrick L.","Ruppersberger, C.A. Dutch",0.348,False,True,24,0.44873,0.59,False,True,11.143715137521236,2016,0.612707298,False,,1.0,0.7757,77.3
100,Maryland,1,"Harris, Andy","Werner, Joseph",0.7006999999999999,True,False,24,0.18363,0.59,False,True,11.145536184114292,2016,0.502076636,,False,0.7787999999999999,0.5711999999999999,78.1
101,California,16,"Tacherra, Johnny M.","Costa, Jim",0.41969999999999996,False,True,6,0.42001000000000005,0.6,False,True,10.60179638880159,2016,0.71569854,,,0.21710000000000002,0.4429,70.61579
102,California,15,"Turner, Danny R.","Swalwell, Eric",0.2623,False,True,6,0.53123,0.6,False,True,11.573935894706157,2016,0.71569854,,,0.2571,0.4907,70.0
103,California,14,"Cardenas, Angel","Speier, Jackie",0.19140000000000001,False,True,6,0.55569,0.6,False,True,11.550702829304258,2016,0.725889552,,,0.22579999999999997,0.7742,70.7
104,California,13,"Caro, Sue","Lee, Barbara",0.0922,False,True,6,0.58187,0.6,False,True,11.206413891581187,2016,0.807658627,,,0.1016,0.8259000000000001,79.7
105,California,11,"Petersen, Roger Allen","DeSaulnier, Mark",0.27949999999999997,False,True,6,0.38599,0.6,False,True,11.362102575235644,2016,0.7222680370000001,,,0.2786,0.588,79.8
106,California,10,"Denham, Jeff","Eggman, Michael",0.517,True,False,6,0.28456,0.6,False,True,11.006008857700953,2016,0.697936769,,,0.5893999999999999,0.2639,81.0
107,California,9,"Amador, Antonio C.","McNerney, Jerry",0.4264,False,True,6,0.45338999999999996,0.6,False,True,11.026044206447697,2016,0.807658627,,,0.2634,0.4938,79.8
108,California,8,"Cook, Paul","Ramirez, Rita",0.6225999999999999,True,False,6,0.24169000000000002,0.6,False,True,10.803526943824233,2016,0.862632886,,,0.581,0.18710000000000002,79.8
109,California,7,"Jones, Scott R.","Bera, Ami",0.48829999999999996,False,True,6,0.36912,0.6,False,True,11.138013809905521,2016,0.664042241,,,0.2639,0.4672,79.01905
110,California,6,"Evans, Robert H. Jr.","Matsui, Doris",0.2457,False,True,6,0.47646000000000005,0.6,False,True,10.857690449480144,2016,0.7414923940000001,,,0.264,0.736,77.88421
111,California,5,"Santamaria, Carlos","Thompson, Mike",0.23129999999999998,False,True,6,0.37847,0.6,False,True,11.198296908533791,2016,0.583663145,,,,0.8044,76.5
112,California,4,"McClintock, Tom","Derlet, Robert W.",0.6272,True,False,6,0.15606,0.6,False,True,11.21281987251939,2016,0.507320632,,False,0.5619,,77.0
113,California,4,"McClintock, Tom","Derlet, Robert W.",0.6272,True,False,6,0.15606,0.6,False,True,11.21281987251939,2016,0.507320632,,False,0.2279,,77.0
114,California,3,"Cleek, N. Eugene","Garamendi, John",0.4065,False,True,6,0.33471999999999996,0.6,False,True,11.026922526635584,2016,0.587944725,,,0.46520000000000006,0.5347999999999999,79.7
115,California,2,"Mensing, Dale K.","Huffman, Jared",0.23149999999999998,False,True,6,0.20327,0.6,False,True,11.106519914785007,2016,0.466282285,,,0.22329999999999997,0.6790999999999999,79.5
116,California,1,"LaMalfa, Doug","Reed, Jim",0.5905,True,False,6,0.12946,,,True,10.768232326527052,2016,0.685783757,,,0.5345,0.3015,79.8
117,Tennessee,9,"Alberson, Floyd Wayne","Cohen, Stephen I.",0.19329999999999997,False,True,47,0.74158,0.38,False,True,10.590641811359664,2016,0.631432246,False,,1.0,0.6618,74.79474
118,Tennessee,8,"Kustoff, David","Hobson, Rickey",0.7326999999999999,False,False,47,0.2479,0.38,False,True,10.89942091206248,2016,0.529573737,,,0.7904000000000001,0.34729999999999994,
119,Tennessee,7,"Blackburn, Marsha","Chandler, Tharon",0.7545000000000001,True,False,47,0.15517,0.38,False,True,10.883241227320921,2016,0.529115614,,False,0.8419,0.8101,75.1
120,Tennessee,6,"Black, Diane","Kent, David W.",0.7654000000000001,True,False,47,0.08221,0.38,False,True,10.834292442568305,2016,0.32738730899999996,,False,0.7667,1.0,78.8
121,Tennessee,5,"Snyder, Stacy Ries","Cooper, Jim",0.37450000000000006,False,True,47,0.32377,0.38,False,True,10.90540537037772,2016,0.529124168,False,,0.3782,1.0,79.2
122,Tennessee,4,"DesJarlais, Scott"," Reynolds, Steven",0.6503,True,False,47,0.15054,0.38,False,,10.831667328802697,2016,0.29809516,,False,0.4489,1.0,79.6
123,Tennessee,3,"Fleischmann, Chuck","Shekari, Melody",0.6970999999999999,True,False,47,0.1478,0.38,False,True,10.690534828289124,2016,0.34602022600000004,,False,0.508,1.0,78.9
124,Tennessee,2,"Duncan, John J. Jr.","Starr, Stuart",0.7565000000000001,True,False,47,0.11109000000000001,0.38,False,True,10.83370091325064,2016,0.305374487,,False,0.6046,1.0,78.5
125,Tennessee,1,"Roe, Phil","Bohms, Alan",0.8356,True,False,47,0.05952999999999999,0.38,False,True,10.621473676442992,2016,0.260518901,,False,0.8371,,78.0
126,Maine,1,"Holbrook, Mark I.","Pingree, Chellie",0.41969999999999996,False,True,23,0.058710000000000005,0.53,False,True,11.021461194682857,2016,0.604534585,False,,1.0,1.0,73.9
127,Maine,2,"Poliquin, Bruce L.","Cain, Emily Ann",0.5479999999999999,True,False,23,0.05289,0.53,False,True,10.750170938458275,2016,0.5481711920000001,,,0.5684,0.7104,75.3
128,South Dakota,0,"Noem, Kristi","Hawks, Paula",0.6409999999999999,True,False,46,0.15312,,,,10.905350292672244,2016,0.407809208,,False,1.0,1.0,73.44736999999999
129,Texas,14,"Weber, Randy","Cole, Michael K.",0.6186,True,False,48,0.27616,0.46,False,True,10.969972576618833,2016,0.38576035700000005,,,1.0,0.6823999999999999,68.6
130,Texas,17,"Flores, Bill","Matta, William",0.6331,True,False,48,0.25318,0.46,False,True,10.83738241835864,2016,0.283497541,,False,1.0,1.0,70.9
131,Michigan,13,"Gorman, Jeff","Conyers, John Jr.",0.16940000000000002,False,True,26,0.6231899999999999,0.51,False,True,10.43396873396056,2016,0.735935087,,,1.0,0.7387999999999999,75.4
132,Florida,6,"DeSantis, Ron","McCullough, William",0.5857,True,False,12,0.15869,0.49,False,True,10.755389085456933,2016,,,,1.0,1.0,70.0
133,Virginia,7,"Brat, David","Bedell, Eileen",0.5765,True,False,51,0.28354,0.49,False,True,11.206128528658766,2016,0.5117329629999999,,,,,75.3
134,Virginia,6,"Goodlatte, Robert W.","Degner, Kai",0.6678000000000001,True,False,51,0.16749,0.49,False,True,10.820997540815013,2016,0.394125089,,False,1.0,,77.2
135,Virginia,5,"Garrett, Tom","Dittmar, Jane",0.5834,False,False,51,0.25468,0.49,False,True,10.863546335042498,2016,0.45795591399999996,,,1.0,,
136,Virginia,4,"Wade, Mike","McEachin, A. Donald",0.4213,False,False,51,0.47823000000000004,0.49,False,True,10.907917358643626,2016,0.49874421799999996,,,1.0,,
137,Virginia,3,"Williams, Martin","Scott, Robert C.",0.33149999999999996,False,True,51,0.54879,0.49,False,True,10.855029591422918,2016,0.6351351129999999,False,,,1.0,76.2
138,Virginia,2,"Taylor, Scott W.","Brown, Shaun Denise",0.6146,False,False,51,0.32787,0.49,False,True,11.111746159674773,2016,0.585814346,,,1.0,1.0,75.1
139,Virginia,1,"Wittman, Robert J.","Rowe, Matt",0.6204999999999999,True,False,51,0.27989,0.49,False,True,11.30636859101041,2016,0.53124409,,False,0.7617,,76.34286
140,Delaware,0,"Reigle, Hans","Rochester, Lisa Blunt",0.42450000000000004,False,False,10,0.30772,,,,11.030962608389315,2016,0.594444431,,,1.0,1.0,
141,Florida,1,"Gaetz, Matt","Specht, Steven",0.691,False,False,12,0.23225,0.49,False,True,10.878160393673937,2016,,,,0.7534000000000001,1.0,
142,Florida,2,"Dunn, Neal","Dartland, Walter",0.6922,False,False,12,0.18302000000000002,0.49,False,True,10.737743594055953,2016,,,,1.0,1.0,
143,Florida,3,"Yoho, Ted","McGurn, Kenneth",0.5871,True,False,12,0.23726999999999998,0.49,False,True,10.735744288800273,2016,,,,0.7938,1.0,72.7
144,Florida,4,"Rutherford, John","Bruderly, David E.",0.7177,False,False,12,0.18022,0.49,False,True,11.130624973392523,2016,,,,0.7094,,
145,Florida,5,"Scurry-Smith, Gloreatha","Lawson, Al",0.3577,False,False,12,0.5502100000000001,,,True,10.619667432206645,2016,,,,0.6297,1.0,71.26666999999999
146,Florida,7,"Mica, John L.","Murphy, Stephanie",0.4852,True,False,12,0.22102,0.49,False,True,10.95336467552236,2016,,,False,0.7215,1.0,70.5
147,Virginia,9,"Griffith, H. Morgan","Kitts, Derek",0.7078,True,False,51,0.09245,0.49,False,True,10.638208445006002,2016,0.354571543,,False,1.0,,78.3
148,Florida,8,"Posey, Bill","Westbrook, Corry",0.6597,True,False,12,0.16798,0.49,False,True,10.83470630499452,2016,,,,1.0,1.0,72.0
149,Florida,9,"Liebnitzky, Wayne","Soto, Darren",0.4252,False,False,12,0.25448000000000004,0.49,False,True,10.817756241458644,2016,,,,0.5461,0.7432,
150,Florida,10,"Lowe, Thuy","Demings, Val B.",0.3513,False,False,12,0.42946000000000006,0.49,False,True,10.822793733370741,2016,,,,1.0,0.49729999999999996,
151,Florida,11,"Webster, Daniel A.","Koller, David C.",0.6740999999999999,False,False,12,0.13054000000000002,0.49,False,True,10.683041760836812,2016,,,,1.0,1.0,72.7
152,Florida,12,"Bilirakis, Gus Michael","Tager, Robert Matthew",0.6859000000000001,True,False,12,0.1145,0.49,False,True,10.815248038323752,2016,,,,,,71.6
153,Florida,13,"Jolly, David W.","Crist, Charlie",0.48100000000000004,True,False,12,0.20997,0.49,False,True,10.789710752787888,2016,,,,1.0,,69.9
154,Florida,14,"Quinn, Christine","Castor, Kathy",0.3821,False,True,12,0.31109000000000003,0.49,False,True,10.84758798504955,2016,,,,,,70.41579
155,Florida,15,"Ross, Dennis A.","Lange, Jim",0.5746,True,False,12,0.23913,0.49,False,True,10.892731304148873,2016,,,,1.0,1.0,70.3619
156,Florida,16,"Buchanan, Vern","Schneider, Jan",0.5977,True,False,12,0.1626,0.49,False,True,10.923182888519593,2016,,,,1.0,1.0,70.4
157,Florida,17,"Rooney, Tom","Freeman, April",0.6435,True,False,12,0.13214,0.49,False,True,10.725643413659608,2016,,,,1.0,1.0,71.0
158,Florida,18,"Mast, Brian","Perkins, Randy",0.5544,False,False,12,0.18685,0.49,False,True,10.913505393637527,2016,,,,0.3836,1.0,
159,Florida,19,"Rooney, Francis","Neeld, Robert M.",0.659,False,False,12,0.13997,0.49,False,True,10.911664427066091,2016,,,,1.0,1.0,
160,Florida,20,"Stein, Gary","Hastings, Alcee L.",0.19690000000000002,False,True,12,0.60475,0.49,False,True,10.684576926741435,2016,,,,1.0,0.792,68.6
161,Virginia,8,"Hernick, Charles Alan","Beyer, Donald S. Jr.",0.2851,False,True,51,0.37095,0.49,False,True,11.520089740154246,2016,0.634034266,,,0.5134000000000001,0.4575,77.8
162,Virginia,10,"Comstock, Barbara","Bennett, LuAnn",0.529,True,False,51,0.28059,0.49,False,True,11.698441912660702,2016,0.5585790070000001,,,0.5390999999999999,,78.31053
163,Texas,18,"Bartley, Lori","Jackson Lee, Sheila",0.2434,False,True,48,0.51758,0.46,False,,10.661063873251763,2016,0.500249932,,,1.0,1.0,70.9
164,Washington,5,"Rodgers, Cathy McMorris","Pakootas, Joseph",0.5964,True,False,53,0.12673,0.55,False,True,10.85315503173358,2016,0.44332533,,False,0.5175,0.2865,78.6
165,Wisconsin,8,"Gallagher, Mike","Nelson, Tom",0.6268,False,False,55,0.10422000000000001,0.5,False,True,10.966265388195021,2016,0.480118689,,,0.9975,0.9981,
166,Wisconsin,7,"Duffy, Sean","Hoeft, Mary",0.6171,True,False,55,0.06601,0.5,False,True,10.853947800180379,2016,0.505057709,,False,0.8763,0.7792,62.3
167,Wisconsin,6,"Grothman, Glenn S.","Lloyd, Sarah",0.6053999999999999,True,False,55,0.07195,0.5,False,True,10.953067147626927,2016,0.471164134,,,0.3616,0.9975,63.9
168,Wisconsin,5,"Sensenbrenner, F. James Jr.","Penebaker, Khary",0.6949,True,False,55,0.08459,0.5,False,True,11.129642503795713,2016,0.5187688420000001,,False,0.9981,0.9934999999999999,65.0381
169,Wisconsin,2,"Theron, Peter","Pocan, Mark",0.312,False,True,55,0.14327,0.5,False,True,11.091163277944997,2016,0.6390558479999999,,,0.9984000000000001,0.9959,71.0
170,Wisconsin,1,"Ryan, Paul D.","Solen, Ryan",0.6826000000000001,True,False,55,0.1289,0.5,False,True,11.028238562147264,2016,0.5536918439999999,,False,0.9427,0.7762,72.3
171,West Virginia,3,"Jenkins, Evan","Detch, Matt",0.7390000000000001,True,False,54,0.06457,0.27,False,True,10.538157803337098,2016,0.332106008,,,1.0,0.6645,71.2
172,West Virginia,2,"Mooney, Alex X.","Hunt, Mark",0.5818,True,False,54,0.08572,0.27,False,True,10.786386947380556,2016,0.387459035,,,0.3602,0.6062,71.1
173,West Virginia,1,"McKinley, David","Manypenny, Mike",0.6897,True,False,54,0.05727,0.27,False,True,10.727904194481841,2016,0.363357761,,False,1.0,1.0,72.6
174,Washington,10,"Postma, James","Heck, Denny",0.4133,False,True,53,0.26742,0.55,False,True,,2016,,,,0.4129,0.5158,
175,Washington,9,"Basler, Doug","Smith, Adam",0.2711,False,True,53,0.49466000000000004,0.55,False,True,11.230655387883136,2016,0.657720946,False,,0.2721,0.64,70.89524
176,Washington,8,"Reichert, David George","Ventrella, Tony",0.602,True,False,53,0.2172,0.55,False,True,11.283713538254412,2016,0.663278335,,False,0.625,0.28809999999999997,69.65789000000001
177,Washington,6,"Bloom, Todd","Kilmer, Derek",0.3847,False,True,53,0.19742,0.55,False,True,11.01231416361121,2016,0.556225858,,,0.3432,0.5870000000000001,70.7
178,Washington,3,"Beutler, Jaime Herrera","Moeller, Jim",0.6175,True,False,53,0.13564,0.55,False,True,11.02360037265024,2016,0.524481811,,,0.48829999999999996,0.3795,78.8
179,Connecticut,5,"Cope, Clay","Esty, Elizabeth",0.42,False,True,9,0.17923,0.59,False,True,11.140469510469009,2016,,,,,,77.59524
180,Connecticut,5,"Cope, Clay","Esty, Elizabeth",0.42,False,True,9,0.17923,0.59,False,True,11.140469510469009,2016,,,,,,77.59524
181,Washington,2,"Hennemann, Marc","Larsen, Rick",0.35979999999999995,False,True,53,0.23506,0.55,False,True,11.085015341531545,2016,0.6568227320000001,False,,0.3273,0.5559000000000001,78.9
182,Washington,1,"Sutherland, Robert","DelBene, Suzan",0.4458,False,True,53,0.21455,0.55,False,True,11.418812568136515,2016,0.663208127,,,0.16449999999999998,0.5067,77.9
183,Colorado,1,"Stockham , Charles","DeGette, Diana L.",0.2899,False,True,8,0.22589,,,True,11.046403766760761,2016,,False,,1.0,1.0,80.9
184,Colorado,2,"Morse, Nicholas","Polis, Jared",0.39520000000000005,False,True,8,0.10141,0.51,False,True,11.233991681076148,2016,,False,,1.0,1.0,77.93158000000001
185,Colorado,3,"Tipton, Scott R.","Schwartz, Gail",0.5751,True,False,8,0.11242,0.51,False,True,10.835986223254492,2016,,,False,0.7454000000000001,1.0,74.80476
186,Colorado,4,"Buck, Ken","Seay, Bob",0.6675,True,False,8,0.08042,0.51,False,True,11.125467255154522,2016,,,,0.44189999999999996,0.9986,72.0
187,Colorado,5,"Lamborn, Doug","Plowright, Misty",0.6687000000000001,True,False,8,0.18292,0.51,False,True,11.040871735704776,2016,,,False,0.5256000000000001,1.0,72.8
188,Colorado,6,"Coffman, Mike","Carroll, Morgan",0.5444,True,False,8,0.28202,0.51,False,True,11.244405291716395,2016,,,False,1.0,1.0,71.9
189,Colorado,7,"Athanasopoulos, George","Perlmutter, Ed",0.419,False,True,8,0.12683,0.51,False,True,11.098364111174302,2016,,False,,1.0,1.0,72.3
190,Connecticut,1,"Corey, Matthew M.","Larson, John B.",0.34490000000000004,False,True,9,0.30804000000000004,0.59,False,True,11.159317242402281,2016,,False,,,,74.2
191,Connecticut,1,"Corey, Matthew M.","Larson, John B.",0.34490000000000004,False,True,9,0.30804000000000004,0.59,False,True,11.159317242402281,2016,,False,,,,74.2
192,Connecticut,2,"Novak, Daria","Courtney, Joe",0.34740000000000004,False,True,9,0.13612,0.59,False,True,11.222359237338585,2016,,False,,,,82.0
193,Connecticut,2,"Novak, Daria","Courtney, Joe",0.34740000000000004,False,True,9,0.13612,0.59,False,True,11.222359237338585,2016,,False,,,,82.0
194,Connecticut,3,"Cadena, Angel Luis Jr.","DeLauro, Rosa L.",0.3096,False,True,9,0.2737,0.59,False,True,11.123933919554952,2016,,False,,,,80.9
195,Connecticut,3,"Cadena, Angel Luis Jr.","DeLauro, Rosa L.",0.3096,False,True,9,0.2737,0.59,False,True,11.123933919554952,2016,,False,,,,80.9
196,Connecticut,4,"Shaban, John","Himes, Jim",0.401,False,True,9,0.26719,0.59,False,True,11.460178482911612,2016,,False,,,,79.34737
197,Florida,21,"Spain, Paul Douglas","Frankel, Lois",0.3592,False,False,12,0.23189,0.49,False,True,10.930675444525871,2016,,,,,0.9161,71.2
198,Florida,22,"McGee, Andrea Leigh","Deutch, Ted",0.4106,False,False,12,0.24891,0.49,False,True,11.004746336145143,2016,,,,0.4261,1.0,75.5
199,Florida,23,"Kaufman, Joseph","Wasserman-Schultz, Debbie",0.41659999999999997,False,True,12,0.25795,0.49,False,,11.02700381357038,2016,,,,0.626,1.0,74.1
200,Texas,31,"Carter, John","Clark, Mike",0.6152000000000001,True,False,48,0.24502,0.46,False,True,11.145160684044889,2016,0.37901271200000003,,False,1.0,1.0,70.3
201,Illinois,17,"Harlan, Patrick","Bustos, Cheri",0.3969,False,True,17,0.18153,0.58,False,True,10.722385938401633,2016,0.48311649700000003,,,1.0,1.0,73.6
202,Illinois,18,"LaHood, Darin","Rodriguez, Junius",0.7212999999999999,True,False,17,0.09257,0.58,False,True,11.016282128775599,2016,0.445785359,,,1.0,0.5429999999999999,75.82632
203,Indiana,2,"Walorski, Jackie","Coleman, Lynn C.",0.6161,True,False,18,0.13397,0.43,False,True,10.845290073579006,2016,0.463299154,,False,1.0,0.5809000000000001,76.7
204,Indiana,3,"Banks, James","Schrader, Thomas Allen",0.7531,False,False,18,0.12326,0.43,False,True,10.84842404860019,2016,0.36801269299999995,,,0.8167,0.3488,
205,Indiana,4,"Rokita, Todd","Dale, John",0.6794,True,False,18,0.1142,0.43,False,True,10.896665248728718,2016,0.498074171,,,0.7119,0.4218,77.4
206,Indiana,5,"Brooks, Susan","Demaree, Angela",0.6419,True,False,18,0.15215,0.43,False,True,11.119304932104942,2016,0.47378422,,,0.7273999999999999,0.419,76.6
207,Indiana,6,"Messer, Luke","Welsh, Barry A.",0.7214,True,False,18,0.0708,0.43,False,True,10.840227761277692,2016,0.392551493,,,1.0,0.4828,75.7
208,Indiana,7,"Ping, Catherine","Carson, Andre D.",0.37310000000000004,False,True,18,0.41817,0.43,False,True,10.631736397681422,2016,0.612829738,,,0.35100000000000003,0.8909,74.4
209,Indiana,8,"Bucshon, Larry D.","Drake, Ron",0.6678000000000001,True,False,18,0.08398,0.43,False,True,10.824984707437652,2016,0.39614383299999995,,,0.7484999999999999,1.0,76.19474
210,Indiana,9,"Hollingsworth, Trey","Yoder, Shelli",0.5722999999999999,False,False,18,0.08524,0.43,False,True,10.916505641362713,2016,0.42232057100000003,,,0.7937000000000001,0.4539,
211,Texas,35,"Narvaiz, Susan","Doggett, Lloyd",0.3336,False,True,48,0.27091,0.46,False,True,,2016,,,,1.0,1.0,
212,Texas,34,"Gonzalez, Rey Jr.","Vela, Filemon",0.37329999999999997,False,True,48,0.07644,0.46,False,True,,2016,,,,1.0,1.0,
213,Texas,33,"Mitchell, M. Mark","Veasey, Marc",0.26289999999999997,False,True,48,0.33188,0.46,False,True,,2016,,,,,0.7348,
214,Iowa,1,"Blum, Rod","Vernon, Monica",0.5384,True,False,19,0.0856,0.45,False,True,10.957834424906222,2016,0.571385451,,,0.5489,0.3671,79.1
215,Florida,25,"Diaz-Balart, Mario","Valdes, Alina",0.6236,True,False,12,0.10432999999999999,0.49,False,True,,2016,,,,,,71.8619
216,Iowa,2,"Peters, Christopher","Loebsack, David",0.46259999999999996,False,True,19,0.10290999999999999,0.45,False,True,10.861879460428918,2016,0.589983339,False,,0.4936,0.9932,79.5
217,Iowa,3,"Young, David","Mowrer, Jim",0.5737,True,False,19,0.11845,0.45,False,True,11.040085818025284,2016,0.543020855,,,0.1552,0.9919,77.6
218,Iowa,4,"King, Steve","Weaver, Kim",0.6132,True,False,19,0.07461,0.45,False,True,10.884348055059583,2016,0.508540144,,,0.9912000000000001,0.9958,77.2
219,Texas,30,"Lingerfelt, Charles","Johnson, Eddie Bernice",0.19579999999999997,False,True,48,0.51248,0.46,False,True,10.707482665306589,2016,0.578014047,False,,,0.6993,73.48571
220,Texas,29,"Garza, Julio","Green, Gene",0.2486,False,True,48,0.22809000000000001,0.46,False,True,10.639143304545533,2016,0.500249932,False,,,1.0,77.46316
221,Texas,28,"Hardin, Zeffen","Cuellar, Henry",0.3211,False,False,48,0.11986,0.46,False,True,10.692422071769268,2016,0.558632716,False,,,1.0,81.4
222,Texas,27,"Farenthold, Blake","Barrera, Raul",0.6169,True,False,48,0.15671,0.46,False,True,10.878933592018965,2016,0.5489796929999999,,False,1.0,1.0,82.3
223,Texas,26,"Burgess, Michael C.","Mauck, Eric",0.6914,True,False,48,0.21645999999999999,0.46,False,True,11.376784957277593,2016,0.47646608100000004,,False,0.8262,,69.7
224,Texas,25,"Williams, Roger","Thomas, Kathi",0.6072,True,False,48,0.1641,0.46,False,True,11.143063959227321,2016,0.563523287,,,1.0,0.7515999999999999,69.9
225,Texas,24,"Marchant, Kenny E.","McDowell, Jan",0.5882000000000001,True,False,48,0.37361,0.46,False,True,11.16271529357166,2016,0.479396172,,False,1.0,1.0,70.7
226,Texas,23,"Hurd, Will","Gallego, Pete P.",0.507,True,False,48,0.19702,0.46,False,True,10.845309569606691,2016,0.553951857,,,0.4096,1.0,72.3
227,Texas,22,"Olson, Pete","Gibson, Mark",0.5952000000000001,True,False,48,0.39593,0.46,False,True,11.383966460172834,2016,0.474943365,,False,1.0,0.5318999999999999,71.7
228,Texas,21,"Smith, Lamar","Wakely, Tom",0.61,True,False,48,0.13717000000000001,0.46,False,True,11.141673360031692,2016,0.527660789,,False,0.6043,,70.7
229,Illinois,14,"Hultgren, Randy M.","Walz, Jim",0.593,True,False,17,0.13583,0.58,False,True,11.411390954145931,2016,0.506439105,,False,1.0,0.6583,67.9
230,Illinois,13,"Davis, Rodney L.","Wicklund, Mark D.",0.5966,True,False,17,0.18629,0.58,False,True,10.814926533679259,2016,0.690443956,,,0.5463,0.5465,67.6
231,Illinois,12,"Bost, Mike","Baricevic, Charles",0.5777,True,False,17,0.21986999999999998,0.58,False,True,10.767010218871627,2016,0.49576894299999996,,,1.0,1.0,68.8
232,Illinois,11,"Khouri, Tonia","Foster, Bill",0.39549999999999996,False,True,17,0.34469,0.58,False,True,11.187167623666218,2016,0.48468597,,,0.3689,1.0,69.2
233,Florida,26,"Curbelo, Carlos","Garcia, Joe",0.5626,True,False,12,0.18745,0.49,False,True,,2016,,,,0.47009999999999996,1.0,
234,Florida,27,"Ros-Lehtinen, Ileana","Fuhrman, Scott",0.5489,True,False,12,0.14490999999999998,0.49,False,True,,2016,,,,,,
235,Utah,4,"Love, Mia B.","Owens, Doug",0.5655,True,False,49,0.18228,0.35,False,True,,2016,,,,,,
236,Utah,3,"Chaffetz, Jason","Tryon, Stephen",0.7345999999999999,True,False,49,0.08721,0.35,False,True,11.16709154420937,2016,,,False,,,
237,Utah,2,"Stewart, Chris","Albarran, Charlene",0.6452,True,False,49,0.17295,0.35,False,True,11.01369897704759,2016,,,,,,70.6
238,Utah,2,"Stewart, Chris","Albarran, Charlene",0.6452,True,False,49,0.17295,0.35,False,True,11.01369897704759,2016,,,,,,70.6
239,Utah,1,"Bishop, Robert","Clemens, Peter C.",0.7137,True,False,49,0.10336,0.35,False,True,11.095833020621084,2016,,,False,,,70.2
240,Georgia,2,"Duke, Greg","Bishop, Sanford",0.38770000000000004,False,True,13,0.57753,0.47,False,True,10.480578330949756,2016,,False,,0.6943,1.0,70.9
241,Georgia,3,"Ferguson, Drew","Pendley, Angela",0.6835,False,False,13,0.31139,0.47,False,True,10.937383526484547,2016,,,,0.6949,,
242,Georgia,4,"Armendariz, Victor","Johnson, Henry C.",0.24280000000000002,False,True,13,0.69922,0.47,False,True,10.852942230788715,2016,,False,,,0.5475,68.2
243,Georgia,5,"Bell, Douglas","Lewis, John",0.15560000000000002,False,True,13,0.68052,0.47,False,True,10.784544811638616,2016,,False,,,1.0,69.7
244,Georgia,6,"Price, Thomas E.","Stooksbury, Rodney",0.6168,True,False,13,0.32287,0.47,False,True,11.375259823819494,2016,,,,1.0,1.0,73.8
245,Georgia,7,"Woodall, Rob","Malik, Rashid",0.6038,True,False,13,0.46215,0.47,False,True,11.191079737531176,2016,,,,1.0,1.0,71.9
246,Georgia,8,"Scott, Austin","Harris, James Neal",0.6764,True,False,13,0.36549,0.47,False,True,10.700093441464304,2016,,,,1.0,,72.15789000000001
247,Georgia,11,"Loudermilk, Barry","Wilson, Don",0.6740999999999999,True,False,13,0.27233,0.47,False,True,,2016,,,,0.36590000000000006,,71.9
248,Georgia,12,"Allen, Rick W.","McCracken, Patricia Carpenter",0.616,True,False,13,0.41765,0.47,False,True,,2016,,,,0.5399,1.0,70.8
249,Hawaii,1,"Ostrov, Shirlene D.","Hanabusa, Colleen Wakako",0.2401,False,False,15,0.8252299999999999,,False,True,11.266769139346946,2016,0.698140166,False,,0.9640000000000001,0.4447,
