Year,District,Name,Gender
2016,Louisiana 3,Jeff Landry,male
2016,Louisiana 3,Ravi Sangisetty,male
2016,Louisiana 4,John Fleming,male
2016,Louisiana 4,David Melville,male
2016,Louisiana 4,Artis Cash,male
2016,Louisiana 5,Rodney Alexander,male
2016,Louisiana 5,Tom Gibbs,male
2016,Louisiana 6,Bill Cassidy,male
2016,Louisiana 6,Merritt McDonald,male
2016,Maine 1,Chellie Pingree,male
2016,Maine 1,Dean Peter Scontras,male
2016,Maine 2,Mike Michaud,male
2016,Maine 2,Jason Levesque,male
2016,Maryland 1,Andy Harris,male
2016,Maryland 1,Frank Kratovil,male
2016,Maryland 1,Richard James Davis,male
2016,Maryland 2,Dutch Ruppersberger,male
2016,Maryland 2,Marcello Cardarelli,male
2016,Maryland 2,Lorenzo Gaztanaga,male
2016,Maryland 3,John Sarbanes,male
2016,Maryland 3,Jim Wilhelm,male
2016,Maryland 3,Jerry McKinley,male
2016,Maryland 3,Alain Lareau,male
2016,Maryland 4,Donna Edwards,male
2016,Maryland 4,Robert Broadus,male
2016,Maryland 5,Steny Hoyer,male
2016,Maryland 5,Charles Lollar,male
2016,Maryland 5,Gavin Shickle,male
2016,Maryland 6,Roscoe Bartlett,male
2016,Maryland 6,Andrew Duck,male
2016,Maryland 6,Dan Massey,male
2016,Maryland 6,Michael Reed,male
2016,Maryland 7,Elijah Cummings,male
2016,Maryland 7,Frank Mirable Jr.,male
2016,Maryland 7,Scott Spencer,male
2016,Maryland 8,Chris Van Hollen Jr.,male
2016,Maryland 8,Michael Lee Philips,male
2016,Maryland 8,Mark Grannis,male
2016,Maryland 8,Fred Nordhorn,male
2016,Massachusetts 1,John Olver,male
2016,Massachusetts 1,William Gunn,male
2016,Massachusetts 1,Michael Engel,male
2016,Massachusetts 2,Richard Neal,male
2016,Massachusetts 2,Thomas Wesley,male
2016,Massachusetts 3,Jim McGovern,male
2016,Massachusetts 3,Martin Lamb,male
2016,Massachusetts 3,Patrick Barron,male
2016,Massachusetts 4,Barney Frank,male
2016,Massachusetts 4,Sean Bielat,male
2016,Massachusetts 4,Susan Allen,male
2016,Massachusetts 4,Donald Jordan,male
2016,Massachusetts 5,Niki Tsongas,male
2016,Massachusetts 5,Jonathan Golnik,male
2016,Massachusetts 5,Dale Brown,male
2016,Massachusetts 5,Robert Clark,male
2016,Massachusetts 6,John Tierney,male
2016,Massachusetts 6,Bill Hudak,male
2016,Massachusetts 7,Ed Markey,male
2016,Massachusetts 7,Gerry Dembrowski,male
2016,Massachusetts 8,Stephen Lynch,male
2016,Massachusetts 8,Vernon Harrison,male
2016,Massachusetts 8,Philip Dunkelbarger,male
2016,Massachusetts 9,William Keating,male
2016,Massachusetts 9,Jeff Perry,male
2016,Massachusetts 9,Maryanne Lewis,male
2016,Massachusetts 9,James Sheets,male
2016,Massachusetts 9,Joe Van Nes,male
2016,Michigan 1,Dan Benishek,male
2016,Michigan 1,Gary McDowell,male
2016,Michigan 1,Glenn Wilson,male
2016,Michigan 1,Pat Lambert,male
2016,Michigan 1,Keith Shelton,male
2016,Michigan 1,Ellis Boal,male
2016,Michigan 2,Bill Huizenga,male
2016,Michigan 2,Fred Johnson,male
2016,Michigan 2,Jay Gillotte,male
2016,Michigan 2,Ronald Graeser,male
2016,Michigan 2,Lloyd Clarke,male
2016,Michigan 3,Justin Amash,male
2016,Michigan 3,Pat Miles,male
2016,Michigan 3,James Rogers,male
2016,Michigan 3,Ted Gerrard,male
2016,Michigan 3,Charlie Shick,male
2016,Michigan 4,Dave Camp,male
2016,Michigan 4,Jerry Campbell,male
2016,Michigan 4,John Emerick,male
2016,Michigan 4,Clint Foster,male
2016,Michigan 5,Dale Kildee,male
2016,Michigan 5,John Kuipec,male
2016,Michigan 5,[96] Matt de Heus,male
2016,Michigan 5,Michael Moon,male
2016,Michigan 6,Fred Upton,male
2016,Michigan 6,Don Cooney,male
2016,Michigan 6,Mel Vaulkner,male
2016,Michigan 6,Fred Strand,male
2016,Michigan 6,Pat Foster,male
2016,Michigan 7,Tim Walberg,male
2016,Michigan 7,Mark Schauer,male
2016,Michigan 7,Scott Aughney,male
2016,Michigan 7,Greg Merle,male
2016,Michigan 7,Richard Wunsch,male
2016,Michigan 8,Mike Rogers,male
2016,Michigan 8,Lance Enderle,male
2016,Michigan 8,Bob Dashairya,male
2016,Michigan 9,Gary Peters,male
2016,Michigan 9,Andrew Raczkowski,male
2016,Michigan 9,Douglas Campbell,male
2016,Michigan 9,Adam Goodman,male
2016,Michigan 9,Bob Gray,male
2016,Michigan 9,Matthew Kuofie,male
2016,Michigan 10,Candice Miller,male
2016,Michigan 10,Henry Yanez,male
2016,Michigan 10,Claude Beavers,male
2016,Michigan 10,Candace Caveny,male
2016,Michigan 11,Thad McCotter,male
2016,Michigan 11,Natalie Mosher,male
2016,Michigan 11,John Tatar,male
2016,Michigan 12,Sander Levin,male
2016,Michigan 12,Don Volaric,male
2016,Michigan 12,Julia Williams,male
2016,Michigan 12,Leonard Schwartz,male
2016,Michigan 12,Lester Townsend,male
2016,Michigan 12,Alan Jacquemotte,male
2016,Michigan 13,Hansen Clarke,male
2016,Michigan 13,John Hauler,male
2016,Michigan 13,George Corsetti,male
2016,Michigan 13,Duane Montgomery,male
2016,Michigan 13,Heidi Peterson,male
2016,Michigan 14,John Conyers Jr.,male
2016,Michigan 14,Don Ukrainec,male
2016,Michigan 14,Marc Sosnowski,male
2016,Michigan 14,Rick Secula,male
2016,Michigan 15,John Dingell,male
2016,Michigan 15,Rob Steele,male
2016,Michigan 15,Aimee Smith,male
2016,Michigan 15,Kerry Lee Morgan,male
2016,Michigan 15,Matthew Furman,male
2016,Minnesota 1,Tim Walz,male
2016,Minnesota 1,Randy Demmer,male
2016,Minnesota 1,Steven Wilson,male
2016,Minnesota 1,Lars Johnson,male
2016,Minnesota 2,John Kline,male
2016,Minnesota 2,Shelly Madore,male
2016,Minnesota 3,Erik Paulsen,male
2016,Minnesota 3,Jim Meffert,male
2016,Minnesota 3,Jon Oleson,male
2016,Minnesota 4,Betty McCollum,male
2016,Minnesota 4,Teresa Collett,male
2016,Minnesota 4,Steve Carlson,male
2016,Minnesota 5,Keith Ellison,male
2016,Minnesota 5,Joel Demos,male
2016,Minnesota 5,Lynn Torgerson,male
2016,Minnesota 5,Tom Schrunk,male
2016,Minnesota 5,Michael Cavlan,male
2016,Minnesota 6,Michele Bachmann,male
2016,Minnesota 6,Tarryl Clark,male
2016,Minnesota 6,Bob Anderson,male
2016,Minnesota 6,Aubrey Immelman,male
2016,Minnesota 7,Collin Peterson,male
2016,Minnesota 7,Lee Byberg,male
2016,Minnesota 7,Gene Waldorf,male
2016,Minnesota 7,Glen Menze,male
2016,Minnesota 8,Chip Cravaack,male
2016,Minnesota 8,Jim Oberstar,male
2016,Minnesota 8,Timothy Olson,male
2016,Minnesota 8,George Burton,male
2016,Mississippi 1,Alan Nunnelee,male
2016,Mississippi 1,Travis Childers,male
2016,Mississippi 1,Wally Pang,male
2016,Mississippi 1,Les Green,male
2016,Mississippi 1,A. G. Baddley,male
2016,Mississippi 1,Gail Giaranita,male
2016,Mississippi 1,Rico Hoskins,male
2016,Mississippi 1,Harold Taylor,male
2016,Mississippi 1,Barbara Washer,male
2016,Mississippi 2,Bennie Thompson,male
2016,Mississippi 2,Bill Marcy,male
2016,Mississippi 2,Ashley Norwood,male
2016,Mississippi 3,Gregg Harper,male
2016,Mississippi 3,Joel Gill,male
2016,Mississippi 3,Tracella Lou O'Hara Hill,male
2016,Mississippi 4,Steven Palazzo,male
2016,Mississippi 4,Gene Taylor,male
2016,Mississippi 4,Tim Hampton,male
2016,Mississippi 4,Anna Jewel Revies,male
2016,Missouri 1,Lacy Clay,male
2016,Missouri 1,Robyn Hamlin,male
2016,Missouri 1,Julie Stone,male
2016,Missouri 2,Todd Akin,male
2016,Missouri 2,Arthur Lieber,male
2016,Missouri 2,Steve Mosbacher,male
2016,Missouri 3,Russ Carnahan,male
2016,Missouri 3,Ed Martin,male
2016,Missouri 3,Steven Hedrick,male
2016,Missouri 3,Nick Ivanovich,male
2016,Missouri 4,Vicky Hartzler,male
2016,Missouri 4,Ike Skelton,male
2016,Missouri 4,Jason Michael Braun,male
2016,Missouri 4,Greg Cowan,male
2016,Missouri 5,Emanuel Cleaver,male
2016,Missouri 5,Jacob Turk,male
2016,Missouri 5,Randy Langkraehr,male
2016,Missouri 5,Dave Lay,male
2016,Missouri 6,Sam Graves,male
2016,Missouri 6,Clint Hylton,male
2016,Missouri 7,Billy Long,male
2016,Missouri 7,Scott Eckersley,male
2016,Missouri 7,Kevin Craig,male
2016,Missouri 8,Jo Ann Emerson,male
2016,Missouri 8,Tommy Sowers,male
2016,Missouri 8,Larry Bill,male
2016,Missouri 8,Rick Vandeven,male
2016,Missouri 9,Blaine Luetkemeyer,male
2016,Missouri 9,Christopher Dwyer,male
2016,Missouri 9,Jeff Reed,male
2016,Montana at-large1,Denny Rehberg,male
2016,Montana at-large1,Dennis McDonald,male
2016,Montana at-large1,Mike Fellows,male
2016,Nebraska 1,Jeff Fortenberry,male
2016,Nebraska 1,Ivy Harper,male
2016,Nebraska 2,Lee Terry,male
2016,Nebraska 2,Tom White,male
2016,Nebraska 3,Adrian Smith,male
2016,Nebraska 3,Rebekah Davis,male
2016,Nebraska 3,Dan Hill,male
2016,Nevada 1,Shelley Berkley,male
2016,Nevada 1,Kenneth A. Wegner,male
2016,Nevada 1,Jonathan J. Hansen,male
2016,Nevada 1,Ed Klapproth,male
2016,Nevada 2,Dean Heller,male
2016,Nevada 2,Nancy Price,male
2016,Nevada 2,Russell Best,male
2016,Nevada 3,Joe Heck,male
2016,Nevada 3,Dina Titus,male
2016,Nevada 3,Barry Michaels,male
2016,Nevada 3,Joseph P. Silvestri,male
2016,Nevada 3,Scott David Narder,male
2016,New Hampshire 1,Frank Guinta,male
